tweet_id,label,content,tree_size
692506143147606016,non-rumor,"it's a boy! meet mac, the budweiser family's new baby clydesdale. #budweiser #clydesdale URL",262
633397936563560449,non-rumor,10 ways lean startup methodology can impact your business URL by @scottgerber,276
692423131726749697,non-rumor,"today marks 71 yrs since the liberation of auschwitz, “city of death” URL #holocaustmemorialday URL",385
576829262927413248,unverified,very good on #putin coup by @coalsonr: three scenarios for a succession in russia URL via @rferl URL,67
556541489388724224,unverified,hour five of your road trip? time to break out the s pen. URL,344
516414874348298240,unverified,"the globalisation of civil disobedience: #hongkong's protesters use the #ferguson ""hands up, don't shoot"" gesture. URL",190
514555852351479808,false,"dubbed #bendgate, iphone 6 plus users report the aluminium body is bending in pants pockets URL URL",200
528676615207653376,true,fanged deer spotted in afghanistan for the first time in 65 years URL URL,182
552146635707666433,false,rt @xxl: president obama’s daughter wears a pro era t-shirt: URL URL,135
767715524222578688,non-rumor,"college graduate first person in family to waste $160,000 URL URL",592
524993533212897281,unverified,"fbi assisting in the case of the ottawa shooting, sources have confirmed to ctv news",214
538930446814703616,false,"abc reportedly gave darren wilson 6-figures for an interview. if true, they essentially paid the bounty for killing a black child. #ferguson",194
498280126254428160,unverified,"mike brown was staying with his grandmother for the summer, who lived in the community. #ferguson",137
650254360727973889,unverified,5p bag charge fi dead #robthisengland URL,186
531973383198887936,false,the manager at a chick-fil-a made a list of words his employees are no longer allowed to say. URL URL,125
510507736287961088,unverified,us govt reportedly threatened to prosecute family of kidnapped journalist jim foley if it paid ransom URL h/t @acarvin,157
544328894812549121,unverified,"#sydneysiege: hostage-takers ‘have suicide belts, demand radio convo with #abbott’ – report URL URL",518
693056396250652672,non-rumor,dog finds absolutely perfect place to shit URL,282
516395112201736192,unverified,"hands up, don’t shoot —hong kong edition: URL URL",134
516321020815228929,true,"beheading suspect attended same mosque as 9/11 terrorist: moore, oklahoma -- alton nolen, the man who beheaded... URL",113
532276370953752576,true,big bank hank of the sugarhill gang - famous for the 1979 hit 'rappers delight' - dead at 57 URL URL,217
517712193841037312,unverified,kim jong un broke his ankles because he's too fat...,122
514308277803294721,unverified,#hiphop #rap #news apple to shut down beats music streaming service: insiders at beats and apple sa... URL @djscrill,319
407223928084766721,true,paul walker's death: 'fast & furious 7' delayed but won't be scrapped URL,265
651044059222556674,unverified,"the best thing about the 5p plastic bag charge is that the cupboard next to my sink is now worth £672,348.",955
525408908484280321,true,dogs of canadian reservist killed at national war memorial wait for him to return home URL URL,976
407253198395555840,true,fast & furious 7 might still come out even after paul walker's death URL,265
527272948680622080,true,update: police confirm former baseball star jose canseco shot himself in his left hand in an accidental shooting - cnn,155
524294016435634178,true,spiders ↑ scientist finds puppy-sized spider in rainforest. sit. stay. forever. URL URL,117
723477822950395904,unverified,purple pain: landmarks across globe light up in fitting prince tributes #ripprince URL URL,127
691616143161819136,non-rumor,virginia woolf was born today in 1882. listen to the only known recording of her voice here. URL URL,532
763896522790440960,unverified,layton police officer hospitalized after subway worker serves him meth and thc in his drink (video) URL,100
616686132387028992,non-rumor,"one more reason to abolish the penny: ""when plastic money is worth more than your real money, you need new money."" URL",276
499683602452717569,true,confirmed: this is irrelevant. rt @ksdknews: confirmed: #mikebrown had no criminal record. URL #ferguson,876
574062768896212992,true,oregon community helps mother after boy punished for being tardy due to vehicle problems: URL URL,231
504448356584677377,false,"nhl expansion – four teams added by 2017, quebec city, toronto, seattle, and las vegas $1.4b in expansion fees",1122
524951893467234304,true,"cxn: 1 gunman shot dead in parliament hill attack, soldier shot in ottawa URL no report soldier dead. #ottawashooting",121
559863517151784960,false,a good relationship: ☑ calls you to just say hi ☑ wants to see you ☑ brings you bk,467
547525843749470208,unverified,can we talk about the fact that the teletubby sun baby is 19 years old now?! URL URL,739
552848620375261184,unverified,witnesses say the charlie hebdo gunmen identified themselves as members of al-qaida: URL URL,155
688461902821855232,non-rumor,"watchdog says iran has taken all steps to start implementing nuclear deal, paving way for lifting of sanctions URL",366
532208816692416512,false,"a chick-fil-a manager allegedly banned the words “bae,” “fleek,” and “ratchet” at work URL",161
489872500462190593,false,new. leaked phone call between rebel leader & russian intel agent: “cossacks” shot down #mh17. URL URL,349
553550301886955520,unverified,"breaking: one person seriously wounded, six taken hostage in incident at kosher supermarket in paris: police source",717
510922415468449792,true,awful mt @scclemons:uk aid worker david haines beheaded by #isis remember this great man this way not as isis wants URL,145
536738726693847041,true,legendary egalitarian 1970s letter from lego to parents URL,143
692528931459694592,non-rumor,north korea may be preparing for a missile launch. URL URL,650
531525016794697729,unverified,more: officials say they do not know the extent of al-baghdadi's apparent injuries: URL,114
524970851675176960,unverified,canada's parliament building locked down after shooting; at least one guard injured: URL photo: ap URL,159
534364937939062784,false,"we are running out of chocolate, warns world's largest chocolate manufacturer URL URL",159
500284699546517505,unverified,if there is surveillance of a robbery why release stills and not the video itself? #ferguson,124
692748204064927745,non-rumor,"watch donald trump tell megyn kelly, back in 2012, that skipping debates is cowardly URL URL",483
693873151659249669,non-rumor,"""i’ve got a plan to help make sure all our kids get an opportunity to learn computer science."" —@potus #csforall URL",462
540333359793451008,false,obama's daughter is pregnant lol michelle should've spent more time with her instead of taking away our french fries,145
514495841600811009,false,iphone 6 owners claim it's bending in their pockets URL,282
535474881090322432,true,"more: a law enforcement official says the shooter was myron may, who graduated from florida state: URL",355
693126696132804608,non-rumor,.@potus just announced new actions to advance #equalpay. here's what you need to know: URL URL,841
693492159635443714,non-rumor,donald trump admits he says horrible things just to keep people interested in him URL URL,320
524944881941495809,true,update: attacker shot dead in parliament after soldier shot at war memorial URL #ottawashooting URL,1042
534445263528947712,false,missouri governor declares state of emergency ahead of grand jury URL,124
687630364936957952,non-rumor,"rip alan rickman, who gave us villains to root for URL URL",304
758825535480864769,unverified,hillary clinton is lying. clinton is not first woman nominated for president. it was victoria woodhull in 1872. to … URL,139
531733274968989696,unverified,"reports that is leader abu bakr al-baghdadi was wounded in a coalition air strike are ""unconfirmed"" - us defense sec john kirby #r4today",100
707300612862566400,unverified,"obama to skip nancy reagan’s funeral, attend entertainment festival instead URL URL",181
518866406512025602,true,"hewlett-packard to split into two companies, wsj says. URL",729
